352,0,1,0,2,0,20,0,15.0,6.0,4.8,0.6,2.4
353,2,6,0,0,0,25,13,71.1,4.42,5.68,0.5,6.18
354,0,5,1,0,0,40,8,82.0,3.29,3.73,0.55,5.05
355,10,4,0,0,0,17,17,111.1,10.1,2.67,0.16,2.02
356,0,0,0,0,0,5,1,9.2,6.52,3.72,0.0,8.38
357,0,0,0,0,0,1,0,1.0,0.0,18.0,0.0,0.0
358,13,11,0,0,0,30,30,177.1,6.95,3.1,1.17,4.67
359,0,0,0,0,0,1,0,1.0,9.0,36.0,0.0,36.0
360,4,5,0,17,1,57,0,48.0,11.44,10.12,0.94,5.06
361,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
362,2,4,0,0,0,12,8,48.2,6.84,3.51,1.29,5.73
363,0,0,0,0,0,1,0,2.0,0.0,4.5,0.0,0.0
364,1,0,0,0,0,24,0,15.2,6.32,6.32,1.72,5.74
365,0,1,0,0,0,11,1,14.1,8.16,3.77,1.26,4.4
366,0,1,0,1,0,16,0,6.1,8.53,8.53,1.42,7.11
367,6,2,3,12,3,66,0,95.1,7.27,3.96,0.47,3.87
368,0,0,0,0,0,4,1,5.2,6.35,14.29,0.0,3.18
369,7,7,1,0,0,25,23,125.2,7.09,2.58,1.29,4.58
370,1,4,1,5,2,34,0,44.2,7.25,6.25,0.81,5.84
371,0,0,0,0,0,1,0,1.1,0.0,0.0,6.75,27.0
372,1,2,0,0,0,9,3,18.0,2.0,3.0,1.0,6.0
373,4,2,0,11,2,56,1,58.0,8.53,3.72,0.31,2.95
374,0,1,0,1,0,20,0,16.1,4.41,4.41,1.1,7.16
375,0,0,0,0,0,1,0,0.1,0.0,54.0,0.0,27.0
376,1,7,0,13,6,64,2,74.2,8.32,3.74,1.33,5.18
377,0,0,0,0,0,1,0,1.0,0.0,9.0,0.0,0.0
378,0,0,0,0,0,5,0,5.2,6.35,6.35,1.59,7.94
379,6,3,27,3,4,62,0,67.0,10.07,4.97,0.54,2.96
380,1,4,0,12,1,61,0,59.0,5.95,4.27,0.76,3.97
381,10,2,0,0,0,23,22,115.1,9.83,3.2,0.31,2.18
382,20,5,0,0,0,30,30,201.2,6.65,2.01,0.94,3.48
383,1,1,0,1,0,22,0,20.1,6.64,5.31,0.89,4.87
384,1,0,0,0,0,12,6,29.1,6.14,2.76,0.31,3.68
385,0,0,0,0,0,2,0,3.1,10.8,13.5,2.7,5.4
386,2,5,0,0,0,18,10,50.2,11.55,6.39,0.89,6.39
387,1,0,0,2,0,18,0,18.0,4.0,8.0,0.5,4.0
