,년도,팀명,선수명,선수id,WAR,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA
677,2017,KIA,서동욱,/player/detail/312,0.63,125,366,319,90,7,49,48,33,86,1,0.362,0.282,0.352,0.420,0.772,0.337
678,2017,NC,이호준,/player/detail/821,0.61,77,187,164,49,7,13,36,18,41,1,0.353,0.299,0.366,0.488,0.854,0.359
679,2017,삼성,김성훈,/player/detail/1530,0.59,47,166,151,48,0,27,18,12,16,4,0.353,0.318,0.370,0.371,0.741,0.332
680,2017,한화,김원석,/player/detail/1045,0.59,78,212,195,54,7,29,26,10,59,0,0.364,0.277,0.329,0.467,0.796,0.338
681,2017,한화,양성우,/player/detail/51,0.57,118,417,358,99,2,42,40,38,51,4,0.316,0.277,0.363,0.372,0.735,0.333
682,2017,LG,이형종,/player/detail/1212,0.56,128,434,377,100,9,57,44,40,73,11,0.306,0.265,0.351,0.385,0.736,0.329
683,2017,삼성,최경철*,/player/detail/211,0.54,25,39,32,10,2,5,7,3,10,0,0.381,0.313,0.410,0.563,0.973,0.410
684,2017,넥센,김태완,/player/detail/47,0.52,46,100,90,28,4,14,7,9,24,0,0.387,0.311,0.380,0.500,0.880,0.377
685,2017,롯데,황진수,/player/detail/749,0.51,60,133,117,34,1,18,16,10,38,4,0.418,0.291,0.359,0.402,0.761,0.336
686,2017,롯데,정훈,/player/detail/752,0.51,68,136,109,27,1,16,6,18,28,3,0.321,0.248,0.376,0.385,0.761,0.343
687,2017,롯데,김문호,/player/detail/759,0.46,131,448,390,114,2,49,35,37,73,9,0.354,0.292,0.372,0.356,0.728,0.330
688,2017,LG,손주인,/player/detail/311,0.45,115,334,294,82,5,48,33,20,41,4,0.303,0.279,0.329,0.374,0.703,0.310
689,2017,LG,김재율,/player/detail/373,0.40,75,198,181,55,6,21,28,10,35,0,0.348,0.304,0.345,0.453,0.798,0.344
690,2017,kt,윤석민,/player/detail/656,0.37,64,265,246,73,13,43,58,14,45,0,0.314,0.297,0.336,0.520,0.856,0.356
691,2017,두산,정진호,/player/detail/707,0.37,97,224,198,56,5,43,31,19,32,1,0.313,0.283,0.345,0.434,0.779,0.334
692,2017,LG,이천웅,/player/detail/331,0.35,75,266,232,66,2,35,27,24,45,7,0.346,0.284,0.366,0.371,0.737,0.332
693,2017,SK,이대수,/player/detail/26,0.35,58,124,105,29,0,18,4,10,20,3,0.341,0.276,0.350,0.343,0.693,0.316
694,2017,SK,노수광,/player/detail/79,0.34,126,406,367,106,6,71,39,22,81,15,0.351,0.289,0.338,0.403,0.741,0.323
695,2017,SK,최항,/player/detail/595,0.33,37,116,106,34,1,14,16,3,29,0,0.423,0.321,0.351,0.425,0.776,0.339
696,2017,SK,조용호,/player/detail/1485,0.32,69,225,191,52,0,34,10,25,39,11,0.342,0.272,0.365,0.319,0.684,0.319
697,2017,LG,히메네스,/player/detail/1349,0.31,51,198,181,50,7,29,30,13,19,3,0.276,0.276,0.333,0.436,0.769,0.331
698,2017,삼성,강한울,/player/detail/891,0.30,135,448,412,125,0,58,24,26,57,12,0.351,0.303,0.344,0.340,0.684,0.308
699,2017,NC,강진성,/player/detail/831,0.29,28,32,27,8,1,5,5,4,4,0,0.318,0.296,0.406,0.519,0.925,0.399
700,2017,한화,최재훈,/player/detail/648,0.29,98,301,262,66,1,21,15,25,36,0,0.289,0.252,0.336,0.302,0.638,0.297
701,2017,kt,심우준,/player/detail/1288,0.28,103,303,286,82,4,38,26,8,58,18,0.347,0.287,0.314,0.395,0.709,0.308
702,2017,SK,이성우,/player/detail/119,0.27,64,125,111,31,1,6,14,6,17,0,0.323,0.279,0.322,0.351,0.673,0.301
703,2017,LG,로니,/player/detail/1529,0.22,23,93,79,22,3,7,12,11,14,0,0.297,0.278,0.366,0.456,0.822,0.349
704,2017,롯데,박헌도,/player/detail/240,0.21,56,130,113,29,4,19,13,14,27,0,0.305,0.257,0.354,0.398,0.752,0.334
705,2017,SK,박정권,/player/detail/558,0.21,118,345,305,78,16,37,51,31,78,1,0.287,0.256,0.328,0.466,0.794,0.334
706,2017,LG,양석환,/player/detail/911,0.20,132,496,445,117,14,62,83,38,93,3,0.300,0.263,0.326,0.431,0.757,0.323
707,2017,NC,지석훈,/player/detail/220,0.20,121,304,268,64,6,29,24,22,67,1,0.294,0.239,0.318,0.366,0.684,0.304
708,2017,한화,김경언,/player/detail/39,0.19,38,118,105,26,5,17,17,12,27,1,0.288,0.248,0.331,0.457,0.788,0.336
709,2017,KIA,김호령,/player/detail/1332,0.16,98,105,90,24,1,31,11,9,23,3,0.343,0.267,0.343,0.389,0.732,0.324
710,2017,한화,허도환,/player/detail/212,0.15,30,49,40,9,1,4,4,4,10,0,0.276,0.225,0.326,0.375,0.701,0.314
711,2017,삼성,권정웅,/player/detail/1418,0.15,61,112,99,21,6,11,11,8,31,0,0.242,0.212,0.278,0.424,0.702,0.295
712,2017,한화,김주현,/player/detail/1453,0.14,24,43,34,9,0,3,3,8,15,0,0.474,0.265,0.419,0.324,0.743,0.355
713,2017,LG,정상호,/player/detail/552,0.14,79,150,137,36,3,16,17,4,32,0,0.324,0.263,0.308,0.350,0.658,0.294
714,2017,한화,정범모,/player/detail/23,0.14,22,50,43,11,1,5,3,5,15,0,0.370,0.256,0.333,0.372,0.705,0.313
715,2017,KIA,이홍구,/player/detail/148,0.14,3,10,8,2,0,0,0,1,3,0,0.400,0.250,0.333,0.250,0.583,0.279
716,2017,넥센,이택근,/player/detail/234,0.12,100,269,241,67,3,27,29,25,58,0,0.354,0.278,0.347,0.386,0.733,0.324
717,2017,삼성,박한이,/player/detail/470,0.11,68,134,118,31,4,14,14,13,33,0,0.329,0.263,0.333,0.441,0.774,0.326
718,2017,KIA,노관현,/player/detail/1497,0.09,9,6,6,3,0,0,1,0,2,0,0.750,0.500,0.500,0.500,1.000,0.449
719,2017,KIA,이진영,/player/detail/1420,0.09,18,8,5,2,0,3,0,1,1,0,0.500,0.400,0.625,0.400,1.025,0.511
720,2017,SK,김성현,/player/detail/562,0.09,130,429,380,103,4,45,29,34,28,2,0.283,0.271,0.336,0.339,0.675,0.305
721,2017,KIA,유재신,/player/detail/224,0.08,9,5,3,1,0,4,0,1,1,1,0.500,0.333,0.500,0.333,0.833,0.403
722,2017,SK,이홍구,/player/detail/148,0.08,50,100,93,17,10,14,18,4,40,0,0.159,0.183,0.230,0.538,0.768,0.299
723,2017,NC,김태우,/player/detail/820,0.07,3,7,7,3,0,0,2,0,0,0,0.429,0.429,0.429,0.429,0.858,0.385
724,2017,삼성,김헌곤,/player/detail/478,0.07,123,404,356,94,9,51,47,29,45,11,0.279,0.264,0.331,0.388,0.719,0.316
725,2017,한화,임익준,/player/detail/32,0.07,30,47,36,9,0,7,2,7,8,1,0.321,0.250,0.372,0.278,0.650,0.312
726,2017,LG,김주성,/player/detail/1542,0.06,2,1,1,1,0,1,0,0,0,0,1.000,1.000,1.000,1.000,2.000,0.898
727,2017,LG,정찬헌(타),/player/detail/1527,0.06,1,1,1,1,0,1,2,0,0,0,1.000,1.000,1.000,1.000,2.000,0.898
728,2017,두산,김강률(타),/player/detail/1536,0.06,1,1,1,1,0,0,1,0,0,0,1.000,1.000,1.000,1.000,2.000,0.898
729,2017,kt,장성우,/player/detail/790,0.06,118,348,294,68,8,28,46,43,59,0,0.259,0.231,0.328,0.357,0.685,0.304
730,2017,한화,김회성,/player/detail/89,0.05,54,103,85,20,3,10,13,13,24,0,0.283,0.235,0.343,0.388,0.731,0.323
731,2017,넥센,박윤,/player/detail/563,0.04,9,18,16,5,0,2,0,2,4,0,0.417,0.313,0.389,0.375,0.764,0.347
732,2017,SK,이재원,/player/detail/554,0.04,114,350,314,76,9,32,42,16,55,0,0.264,0.242,0.292,0.376,0.668,0.290
733,2017,KIA,최정민,/player/detail/618,0.03,8,9,9,3,0,1,1,0,4,0,0.600,0.333,0.333,0.444,0.777,0.337
734,2017,넥센,허정협,/player/detail/1364,0.03,83,266,228,54,9,35,39,24,73,1,0.306,0.237,0.340,0.395,0.735,0.325
735,2017,한화,박상언,/player/detail/1505,0.03,4,4,2,0,0,1,0,2,1,0,0.000,0.000,0.500,0.000,0.500,0.357
736,2017,kt,김진곤,/player/detail/1293,0.02,28,40,39,11,2,9,8,1,11,1,0.346,0.282,0.300,0.462,0.762,0.319
737,2017,LG,윤진호,/player/detail/371,0.01,14,3,3,1,0,1,1,0,1,0,0.500,0.333,0.333,0.333,0.666,0.299
738,2017,kt,이진영,/player/detail/323,0.01,103,285,263,76,2,28,31,17,34,0,0.326,0.289,0.335,0.418,0.753,0.327
739,2017,LG,백승현,/player/detail/1540,0.01,9,30,23,5,0,2,1,5,6,0,0.294,0.217,0.379,0.261,0.640,0.317
740,2017,두산,박유연,/player/detail/1516,0.00,3,3,3,1,0,0,0,0,2,0,1.000,0.333,0.333,0.333,0.666,0.299
741,2017,NC,노진혁,/player/detail/829,0.00,4,7,7,2,0,2,0,0,1,0,0.333,0.286,0.286,0.429,0.715,0.305
742,2017,삼성,최영진,/player/detail/319,-0.01,14,22,20,4,1,4,4,1,4,1,0.200,0.200,0.238,0.550,0.788,0.297
743,2017,KIA,이정훈,/player/detail/1492,-0.01,4,3,2,0,0,0,0,0,1,0,0.000,0.000,0.333,0.000,0.333,0.263
744,2017,넥센,송성문,/player/detail/1338,-0.02,38,90,77,21,1,11,8,10,16,0,0.328,0.273,0.360,0.338,0.698,0.317
745,2017,KIA,김지성,/player/detail/318,-0.02,37,49,47,11,2,6,4,1,14,1,0.290,0.234,0.265,0.426,0.691,0.290
746,2017,SK,최정용,/player/detail/1377,-0.03,5,8,6,2,0,1,0,1,0,0,0.333,0.333,0.429,0.333,0.762,0.359
747,2017,LG,김용의,/player/detail/314,-0.03,60,189,164,44,0,17,8,19,49,9,0.383,0.268,0.344,0.329,0.673,0.307
748,2017,NC,유영준,/player/detail/393,-0.03,2,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
749,2017,NC,강구성,/player/detail/839,-0.03,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
750,2017,롯데,김재유,/player/detail/1337,-0.03,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
751,2017,SK,전유수(타),/player/detail/1512,-0.03,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
752,2017,KIA,박진태(타),/player/detail/1524,-0.03,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
753,2017,두산,서예일,/player/detail/1393,-0.04,22,25,23,6,0,5,2,1,6,0,0.353,0.261,0.292,0.348,0.640,0.282
754,2017,롯데,나경민,/player/detail/1437,-0.04,97,129,117,30,1,37,11,7,37,20,0.363,0.256,0.307,0.359,0.666,0.292
755,2017,한화,차일목,/player/detail/118,-0.04,52,112,92,19,1,7,7,13,21,1,0.257,0.207,0.324,0.272,0.596,0.284
756,2017,한화,이창열,/player/detail/881,-0.04,3,1,1,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
757,2017,넥센,채상현,/player/detail/1500,-0.05,5,12,10,3,0,0,0,1,3,1,0.429,0.300,0.364,0.300,0.664,0.269
758,2017,두산,허경민,/player/detail/664,-0.05,130,422,369,95,3,50,40,29,48,8,0.288,0.257,0.327,0.347,0.674,0.304
759,2017,kt,정주후,/player/detail/1290,-0.05,7,2,2,0,0,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000
760,2017,NC,김종호,/player/detail/832,-0.05,3,2,2,0,0,0,0,0,2,1,-,0.000,0.000,0.000,0.000,0.000
761,2017,넥센,임병욱,/player/detail/920,-0.06,21,46,42,10,1,10,7,3,14,2,0.321,0.238,0.283,0.381,0.664,0.284
762,2017,KIA,최병연,/player/detail/1310,-0.06,3,2,2,0,0,1,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
763,2017,삼성,안주형,/player/detail/1499,-0.07,10,10,10,3,0,0,2,0,1,0,0.333,0.300,0.300,0.400,0.700,0.303
764,2017,KIA,오준혁,/player/detail/91,-0.07,14,13,12,3,0,1,1,1,3,0,0.333,0.250,0.308,0.250,0.558,0.262
765,2017,넥센,김규민,/player/detail/1060,-0.07,14,23,21,5,0,5,2,1,6,0,0.333,0.238,0.304,0.333,0.637,0.283
766,2017,NC,조평호,/player/detail/824,-0.07,29,52,44,10,1,4,4,6,13,0,0.300,0.227,0.333,0.364,0.697,0.313
767,2017,두산,이성곤,/player/detail/884,-0.07,4,5,5,1,0,1,0,0,2,0,0.333,0.200,0.200,0.200,0.400,0.180
768,2017,두산,이우성,/player/detail/682,-0.07,2,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
769,2017,한화,이종환,/player/detail/140,-0.07,1,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
770,2017,넥센,강지광,/player/detail/353,-0.07,1,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
771,2017,롯데,노경은(타),/player/detail/1513,-0.07,1,2,2,0,0,0,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000
772,2017,kt,유민상,/player/detail/705,-0.09,15,33,30,7,1,4,2,2,8,1,0.286,0.233,0.303,0.367,0.670,0.296
773,2017,KIA,노수광,/player/detail/79,-0.09,5,19,15,3,0,1,0,3,3,1,0.250,0.200,0.368,0.200,0.568,0.273
774,2017,kt,김만수,/player/detail/1451,-0.09,10,6,6,1,0,0,0,0,3,0,0.333,0.167,0.167,0.167,0.334,0.150
775,2017,SK,최승준,/player/detail/313,-0.10,31,98,90,21,6,11,16,7,34,0,0.300,0.233,0.296,0.478,0.774,0.321
776,2017,kt,윤요섭,/player/detail/305,-0.10,22,43,39,9,2,6,6,4,7,0,0.233,0.231,0.302,0.410,0.712,0.305
777,2017,넥센,김혜성,/player/detail/1517,-0.10,16,17,16,3,0,1,2,1,6,0,0.300,0.188,0.235,0.313,0.548,0.240
778,2017,넥센,홍성갑,/player/detail/273,-0.10,7,8,7,1,0,0,0,1,5,0,0.500,0.143,0.250,0.143,0.393,0.201
779,2017,KIA,이인행,/player/detail/182,-0.10,3,3,3,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
780,2017,두산,류지혁,/player/detail/704,-0.11,125,330,297,77,3,60,26,21,55,7,0.310,0.259,0.317,0.360,0.677,0.300
781,2017,KIA,백용환,/player/detail/120,-0.11,15,20,17,3,0,2,1,3,3,0,0.214,0.176,0.300,0.176,0.476,0.242
782,2017,LG,서상우,/player/detail/379,-0.11,10,17,13,1,1,4,2,3,8,1,0.000,0.077,0.294,0.308,0.602,0.252
783,2017,두산,조수행,/player/detail/1394,-0.12,80,52,47,13,0,17,2,4,12,3,0.371,0.277,0.346,0.319,0.665,0.308
784,2017,롯데,나종덕,/player/detail/1520,-0.12,5,4,4,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000
785,2017,롯데,문규현,/player/detail/746,-0.13,110,337,304,82,6,38,42,10,42,2,0.293,0.270,0.295,0.391,0.686,0.293
786,2017,삼성,최원제,/player/detail/441,-0.13,11,18,18,4,0,3,3,0,6,0,0.333,0.222,0.222,0.389,0.611,0.256
787,2017,삼성,김성윤,/player/detail/1508,-0.13,22,14,12,1,1,3,2,2,7,0,0.000,0.083,0.214,0.333,0.547,0.232
788,2017,삼성,이영욱,/player/detail/518,-0.13,6,4,4,0,0,0,0,0,3,0,0.000,0.000,0.000,0.000,0.000,0.000
789,2017,kt,이재근,/player/detail/1511,-0.13,6,4,4,0,0,1,0,0,3,0,0.000,0.000,0.000,0.000,0.000,0.000
790,2017,삼성,문선엽,/player/detail/519,-0.13,4,4,4,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000
791,2017,롯데,김주현,/player/detail/792,-0.13,2,4,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
792,2017,SK,박성한,/player/detail/1541,-0.13,2,4,4,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0.000,0.000
793,2017,kt,전민수,/player/detail/239,-0.14,55,145,130,36,1,20,8,11,25,2,0.333,0.277,0.331,0.362,0.693,0.308
794,2017,삼성,김정혁,/player/detail/466,-0.14,31,91,84,23,0,15,13,4,18,3,0.348,0.274,0.322,0.333,0.655,0.297
795,2017,한화,이용규,/player/detail/135,-0.14,57,200,179,47,0,31,12,17,20,10,0.294,0.263,0.332,0.318,0.650,0.297
796,2017,NC,황윤호,/player/detail/422,-0.14,36,17,15,2,0,8,0,1,4,0,0.182,0.133,0.235,0.267,0.502,0.224
797,2017,NC,이원재,/player/detail/1523,-0.14,2,4,4,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
798,2017,삼성,김상수,/player/detail/464,-0.15,42,154,144,38,3,17,13,5,26,1,0.302,0.264,0.291,0.375,0.666,0.289
799,2017,LG,문선재,/player/detail/316,-0.15,35,107,92,24,2,17,14,10,24,0,0.324,0.261,0.333,0.413,0.746,0.322
800,2017,NC,김성욱,/player/detail/838,-0.15,124,347,308,76,6,60,31,24,59,10,0.282,0.247,0.315,0.390,0.705,0.305
801,2017,SK,워스,/player/detail/1465,-0.15,3,11,9,1,0,0,0,2,2,0,0.143,0.111,0.273,0.111,0.384,0.211
802,2017,LG,장준원,/player/detail/912,-0.15,8,5,5,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
803,2017,한화,강상원,/player/detail/1495,-0.16,33,14,14,3,0,8,1,0,5,0,0.333,0.214,0.214,0.286,0.500,0.216
804,2017,KIA,이호신,/player/detail/138,-0.16,12,8,7,1,0,3,0,1,3,0,0.250,0.143,0.250,0.143,0.393,0.201
805,2017,kt,오태곤,/player/detail/793,-0.17,122,384,355,104,8,48,38,12,85,11,0.358,0.293,0.316,0.448,0.764,0.324
806,2017,KIA,한승택,/player/detail/58,-0.17,96,91,83,19,0,7,7,6,25,0,0.328,0.229,0.289,0.277,0.566,0.259
807,2017,넥센,김민준,/player/detail/247,-0.17,12,5,4,0,0,2,0,1,3,0,0.000,0.000,0.200,0.000,0.200,0.000
808,2017,삼성,성의준,/player/detail/468,-0.17,11,8,6,0,0,0,0,1,2,0,0.000,0.000,0.143,0.000,0.143,0.102
809,2017,kt,홍현빈,/player/detail/1482,-0.17,8,6,6,0,0,1,0,0,4,1,0.000,0.000,0.000,0.000,0.000,0.000
810,2017,LG,최민창,/player/detail/1539,-0.18,13,33,29,8,0,1,2,3,7,0,0.348,0.276,0.333,0.276,0.609,0.283
811,2017,롯데,이우민,/player/detail/755,-0.18,104,215,185,47,4,35,21,15,38,2,0.301,0.254,0.343,0.357,0.700,0.314
812,2017,삼성,나원탁,/player/detail/1494,-0.18,12,23,23,5,0,2,0,0,12,0,0.455,0.217,0.217,0.261,0.478,0.210
813,2017,삼성,이현동,/player/detail/447,-0.20,16,16,16,3,0,1,0,0,7,1,0.333,0.188,0.188,0.250,0.438,0.189
814,2017,kt,남태혁,/player/detail/1448,-0.21,31,68,60,15,2,8,11,6,20,0,0.333,0.250,0.324,0.367,0.691,0.305
815,2017,롯데,김대우,/player/detail/761,-0.21,12,22,20,4,0,1,4,1,10,0,0.400,0.200,0.238,0.300,0.538,0.237
816,2017,넥센,유재신,/player/detail/224,-0.22,16,15,15,3,0,0,1,0,5,2,0.300,0.200,0.200,0.200,0.400,0.180
817,2017,롯데,김민수,/player/detail/1491,-0.22,10,19,17,3,0,0,0,1,9,0,0.375,0.176,0.222,0.176,0.398,0.189
818,2017,NC,박광열,/player/detail/930,-0.23,60,66,63,12,1,5,1,2,18,0,0.250,0.190,0.215,0.381,0.596,0.246
819,2017,NC,신진호,/player/detail/1538,-0.23,9,12,12,1,0,1,0,0,5,0,0.143,0.083,0.083,0.167,0.250,0.103
820,2017,LG,조윤준,/player/detail/306,-0.24,25,43,38,9,0,3,8,2,6,0,0.273,0.237,0.268,0.237,0.505,0.232
821,2017,LG,황목치승,/player/detail/967,-0.24,45,34,29,6,0,14,3,1,6,2,0.250,0.207,0.250,0.207,0.457,0.215
822,2017,NC,이재율,/player/detail/1396,-0.24,52,27,24,4,0,16,1,0,9,9,0.267,0.167,0.231,0.167,0.398,0.199
823,2017,한화,박준혁,/player/detail/873,-0.24,8,10,10,1,0,1,0,0,4,0,0.167,0.100,0.100,0.100,0.200,0.090
824,2017,두산,김민혁,/player/detail/1477,-0.25,18,21,21,4,0,1,2,0,6,0,0.267,0.190,0.190,0.286,0.476,0.203
825,2017,삼성,김민수,/player/detail/871,-0.25,13,22,21,3,0,2,3,1,8,0,0.231,0.143,0.182,0.190,0.372,0.170
826,2017,삼성,나성용,/player/detail/368,-0.26,6,11,11,2,0,0,1,0,7,0,0.500,0.182,0.182,0.182,0.364,0.163
827,2017,SK,김재현,/player/detail/574,-0.26,14,4,4,0,0,3,0,0,2,1,0.000,0.000,0.000,0.000,0.000,0.000
828,2017,두산,오재원,/player/detail/658,-0.27,127,390,334,79,7,43,40,47,85,7,0.294,0.237,0.332,0.353,0.685,0.306
829,2017,삼성,이성규,/player/detail/1436,-0.27,15,20,17,2,0,4,0,1,9,0,0.250,0.118,0.211,0.118,0.329,0.174
830,2017,롯데,김동한,/player/detail/661,-0.28,81,205,178,42,3,26,14,14,25,4,0.260,0.236,0.292,0.393,0.685,0.296
831,2017,SK,정진기,/player/detail/576,-0.28,90,212,197,46,11,37,35,9,55,4,0.267,0.234,0.281,0.437,0.718,0.301
832,2017,NC,김종민,/player/detail/1281,-0.28,22,24,22,3,0,2,1,2,2,0,0.150,0.136,0.208,0.136,0.344,0.172
833,2017,LG,정주현,/player/detail/317,-0.28,15,9,8,0,0,2,0,0,4,1,0.000,0.000,0.000,0.000,0.000,0.000
834,2017,kt,안치영,/player/detail/1532,-0.29,21,22,18,3,0,4,0,1,6,1,0.250,0.167,0.250,0.222,0.472,0.227
835,2017,삼성,정병곤,/player/detail/467,-0.30,74,82,74,16,2,16,7,4,21,1,0.275,0.216,0.275,0.297,0.572,0.258
836,2017,한화,신성현,/player/detail/1344,-0.32,13,34,31,6,1,2,4,0,6,1,0.200,0.194,0.212,0.355,0.567,0.235
837,2017,NC,도태훈,/player/detail/1409,-0.33,32,51,47,9,1,3,4,4,7,0,0.205,0.191,0.255,0.277,0.532,0.239
838,2017,한화,정경운,/player/detail/1521,-0.34,46,121,106,25,1,8,7,9,24,2,0.289,0.236,0.291,0.302,0.593,0.265
839,2017,KIA,고장혁,/player/detail/149,-0.35,67,40,38,9,0,13,3,0,9,0,0.300,0.237,0.231,0.316,0.547,0.233
840,2017,한화,최윤석,/player/detail/565,-0.35,21,33,32,7,0,3,2,0,6,0,0.269,0.219,0.219,0.219,0.438,0.196
841,2017,삼성,우동균,/player/detail/474,-0.35,8,13,12,0,0,1,0,1,3,0,0.000,0.000,0.077,0.000,0.077,0.055
842,2017,넥센,박정음,/player/detail/274,-0.36,81,162,140,34,2,26,15,9,39,3,0.320,0.243,0.323,0.329,0.652,0.297
843,2017,kt,김연훈,/player/detail/615,-0.36,19,26,24,4,0,1,3,0,3,0,0.182,0.167,0.160,0.250,0.410,0.171
844,2017,LG,임훈,/player/detail/573,-0.39,42,85,82,24,0,8,7,2,16,1,0.364,0.293,0.318,0.305,0.623,0.284
845,2017,LG,이병규(7),/player/detail/328,-0.40,19,48,44,9,0,5,5,4,14,0,0.300,0.205,0.271,0.250,0.521,0.238
846,2017,한화,정현석,/player/detail/48,-0.40,9,12,12,0,0,0,0,0,4,0,0.000,0.000,0.000,0.000,0.000,0.000
847,2017,넥센,김웅빈,/player/detail/1376,-0.42,67,142,135,34,3,18,19,6,33,0,0.313,0.252,0.289,0.378,0.667,0.289
848,2017,KIA,신종길,/player/detail/134,-0.43,64,90,83,20,1,13,10,3,13,2,0.268,0.241,0.278,0.361,0.639,0.275
849,2017,두산,국해성,/player/detail/674,-0.43,57,96,86,18,3,15,17,5,23,0,0.246,0.209,0.281,0.349,0.630,0.278
850,2017,두산,김인태,/player/detail/681,-0.43,31,44,43,8,2,5,4,1,11,0,0.200,0.186,0.205,0.349,0.554,0.229
851,2017,한화,김태연,/player/detail/1515,-0.43,12,22,21,1,1,1,2,1,11,0,0.000,0.048,0.091,0.190,0.281,0.115
852,2017,NC,김준완,/player/detail/419,-0.44,104,144,124,31,0,19,8,15,27,2,0.313,0.250,0.331,0.282,0.613,0.285
853,2017,NC,조영훈,/player/detail/825,-0.44,16,46,40,6,1,1,3,5,11,0,0.179,0.150,0.244,0.275,0.519,0.234
854,2017,롯데,신본기,/player/detail/754,-0.45,128,381,325,77,5,49,47,25,76,5,0.289,0.237,0.313,0.317,0.630,0.286
855,2017,한화,이양기,/player/detail/42,-0.47,17,48,44,10,0,0,3,2,10,0,0.294,0.227,0.261,0.250,0.511,0.234
856,2017,넥센,김지수,/player/detail/228,-0.47,64,40,35,6,1,7,5,2,8,0,0.185,0.171,0.211,0.257,0.468,0.204
857,2017,한화,강경학,/player/detail/870,-0.49,59,93,84,18,0,17,4,8,19,1,0.277,0.214,0.290,0.262,0.552,0.256
858,2017,한화,조인성,/player/detail/551,-0.49,16,29,29,4,0,1,0,0,9,0,0.200,0.138,0.138,0.138,0.276,0.124
859,2017,kt,김사연,/player/detail/252,-0.51,35,52,51,11,0,5,3,0,11,2,0.275,0.216,0.216,0.255,0.471,0.207
860,2017,NC,윤병호,/player/detail/1316,-0.53,49,58,55,11,0,11,2,2,10,2,0.244,0.200,0.228,0.255,0.483,0.216
861,2017,넥센,주효상,/player/detail/1425,-0.53,64,129,118,23,1,10,9,9,51,0,0.333,0.195,0.264,0.263,0.527,0.242
862,2017,롯데,김사훈,/player/detail/740,-0.54,57,89,76,14,0,1,8,6,21,1,0.250,0.184,0.250,0.224,0.474,0.222
863,2017,롯데,오태곤,/player/detail/793,-0.54,13,26,19,2,1,5,4,4,8,4,0.100,0.105,0.346,0.263,0.609,0.305
864,2017,SK,김강민,/player/detail/571,-0.56,88,203,183,40,5,31,18,15,50,10,0.273,0.219,0.296,0.339,0.635,0.283
865,2017,kt,김동욱,/player/detail/453,-0.57,83,223,209,60,4,28,24,6,44,1,0.337,0.287,0.309,0.388,0.697,0.301
866,2017,넥센,대니돈,/player/detail/1385,-0.57,20,57,50,7,1,5,2,7,16,0,0.182,0.140,0.246,0.240,0.486,0.226
867,2017,두산,신성현,/player/detail/1344,-0.63,21,38,36,5,0,3,3,2,15,0,0.238,0.139,0.184,0.194,0.378,0.169
868,2017,kt,박기혁,/player/detail/743,-0.64,97,263,235,56,2,22,18,16,51,2,0.292,0.238,0.289,0.319,0.608,0.271
869,2017,롯데,김대륙,/player/detail/1323,-0.65,50,58,53,8,0,4,2,2,17,0,0.222,0.151,0.211,0.189,0.400,0.191
870,2017,kt,모넬,/player/detail/1472,-0.68,28,105,85,14,2,10,9,17,28,2,0.211,0.165,0.305,0.282,0.587,0.269
871,2017,넥센,김재현,/player/detail/217,-0.69,70,88,84,14,2,6,6,3,27,0,0.218,0.167,0.205,0.262,0.467,0.205
872,2017,kt,하준호,/player/detail/786,-0.72,101,226,196,44,3,31,18,21,57,9,0.299,0.224,0.311,0.337,0.648,0.291
873,2017,SK,박승욱,/player/detail/568,-0.74,73,184,158,32,3,25,11,16,57,0,0.293,0.203,0.291,0.304,0.595,0.269
874,2017,롯데,김상호,/player/detail/779,-0.79,80,114,101,23,0,7,7,11,22,0,0.291,0.228,0.316,0.277,0.593,0.273
875,2017,삼성,백상원,/player/detail/465,-0.82,28,51,46,6,0,4,2,3,11,0,0.167,0.130,0.180,0.130,0.310,0.151
